"Gene ID","Name/ID/Alias","Type","Source"
"PF3D7_1372800","CAX64414.1","alternate ID","protein_id"
"PF3D7_1372800","XP_002809131.1","alternate ID","RefSeq_peptide"
"PF3D7_1372800","XM_002809085.1","alternate ID","RefSeq_dna"
"PF3D7_1372800","MAL13P1.505","previous ID","N/A"
"PF3D7_1372900","VAR","name","N/A"
"PF3D7_1372900","MAL13P1.510","previous ID","N/A"
"PF3D7_1373000","UPI0001982176","alternate ID","UniParc"
"PF3D7_1373000","MAL13P1.515","previous ID","N/A"
"PF3D7_1373000","C0H5N5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373000","RIF","name","N/A"
"PF3D7_1373000","XM_002809086.1","alternate ID","RefSeq_dna"
"PF3D7_1373000","CAX64416.1","alternate ID","protein_id"
"PF3D7_1373000","RIF-A","synonym","N/A"
"PF3D7_1373000","XP_002809132.1","alternate ID","RefSeq_peptide"
"PF3D7_1373100","C0H5N6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373100","RIF-A","synonym","N/A"
"PF3D7_1373100","UPI0001982177","alternate ID","UniParc"
"PF3D7_1373100","MAL13P1.520","previous ID","N/A"
"PF3D7_1373100","XM_002809087.1","alternate ID","RefSeq_dna"
"PF3D7_1373100","CAX64417.1","alternate ID","protein_id"
"PF3D7_1373100","RIF","name","N/A"
"PF3D7_1373100","XP_002809133.1","alternate ID","RefSeq_peptide"
"PF3D7_1373200","CAX64418.1","alternate ID","protein_id"
"PF3D7_1373200","XP_002809134.1","alternate ID","RefSeq_peptide"
"PF3D7_1373200","UPI0000086042","alternate ID","UniParc"
"PF3D7_1373200","MAL13P1.525","previous ID","N/A"
"PF3D7_1373200","CZT62493.1","alternate ID","protein_id"
"PF3D7_1373200","Q8I4N8","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373200","XM_001350896.1","alternate ID","RefSeq_dna"
"PF3D7_1373200","XM_002809088.1","alternate ID","RefSeq_dna"
"PF3D7_1373200","CZT99702.1","alternate ID","protein_id"
"PF3D7_1373200","CZT62488.1","alternate ID","protein_id"
"PF3D7_1373200","XP_001350932.1","alternate ID","RefSeq_peptide"
"PF3D7_1373300","MAL13P1.530","previous ID","N/A"
"PF3D7_1373300","XP_002809135.1","alternate ID","RefSeq_peptide"
"PF3D7_1373300","CAX64419.1","alternate ID","protein_id"
"PF3D7_1373300","RIF","name","N/A"
"PF3D7_1373300","XM_002809089.1","alternate ID","RefSeq_dna"
"PF3D7_1373300","UPI0001982178","alternate ID","UniParc"
"PF3D7_1373300","RIF-B","synonym","N/A"
"PF3D7_1373300","C0H5N8","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373400","XP_002809136.1","alternate ID","RefSeq_peptide"
"PF3D7_1373400","RIF","name","N/A"
"PF3D7_1373400","CAX64420.1","alternate ID","protein_id"
"PF3D7_1373400","UPI0001982179","alternate ID","UniParc"
"PF3D7_1373400","XM_002809090.1","alternate ID","RefSeq_dna"
"PF3D7_1373400","RIF-A","synonym","N/A"
"PF3D7_1373400","MAL13P1.535","previous ID","N/A"
"PF3D7_1373400","C0H5N9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373500","XM_001350373.1","alternate ID","RefSeq_dna"
"PF3D7_1373500","A0A5P1A197","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373500","VAR","name","N/A"
"PF3D7_1373500","XP_001350409.1","alternate ID","RefSeq_peptide"
"PF3D7_1373500","A0A5P1A0P0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373500","MAL13P1.356","previous ID","N/A"
"PF3D7_1373500","A0A5P1A1K6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373500","CAD52819.1","alternate ID","protein_id"
"PF3D7_1373500","Q8ID12","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373500","UPI00000855EC","alternate ID","UniParc"
"PF3D7_1373500","A0A5P1A188","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373500","A0A5P1A1Z7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373500","A3R6U7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373500","VAR-UPSB1","synonym","N/A"
"PF3D7_1373500","A3R6U5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1373500","PF13_0364","previous ID","N/A"
"PF3D7_1400100","PF14_0001","previous ID","N/A"
"PF3D7_1400200","RIF-A","synonym","N/A"
"PF3D7_1400200","RIF","name","N/A"
"PF3D7_1400200","XM_001348141.2","alternate ID","RefSeq_dna"
"PF3D7_1400200","Q8IM85","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400200","Q2XRB0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400200","PF14_0002","previous ID","N/A"
"PF3D7_1400200","CZT99707.1","alternate ID","protein_id"
"PF3D7_1400200","XP_001348177.2","alternate ID","RefSeq_peptide"
"PF3D7_1400200","UPI0001B14C50","alternate ID","UniParc"
"PF3D7_1400300","RIF","name","N/A"
"PF3D7_1400300","CZT99708.1","alternate ID","protein_id"
"PF3D7_1400300","XM_001348142.1","alternate ID","RefSeq_dna"
"PF3D7_1400300","UPI00000865C3","alternate ID","UniParc"
"PF3D7_1400300","RIF-B","synonym","N/A"
"PF3D7_1400300","Q8I0G7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400300","PF14_0003","previous ID","N/A"
"PF3D7_1400300","XP_001348178.1","alternate ID","RefSeq_peptide"
"PF3D7_1400400","UPI00000849CA","alternate ID","UniParc"
"PF3D7_1400400","PF14_0004","previous ID","N/A"
"PF3D7_1400400","XP_001348179.1","alternate ID","RefSeq_peptide"
"PF3D7_1400400","Q8IM84","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400400","CZT99709.1","alternate ID","protein_id"
"PF3D7_1400400","RIF-A","synonym","N/A"
"PF3D7_1400400","XM_001348143.1","alternate ID","RefSeq_dna"
"PF3D7_1400400","RIF","name","N/A"
"PF3D7_1400500","UPI00000849CB","alternate ID","UniParc"
"PF3D7_1400500","RIF","name","N/A"
"PF3D7_1400500","RIF-B","synonym","N/A"
"PF3D7_1400500","Q8IM83","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400500","XP_001348180.1","alternate ID","RefSeq_peptide"
"PF3D7_1400500","XM_001348144.1","alternate ID","RefSeq_dna"
"PF3D7_1400500","PF14_0005","previous ID","N/A"
"PF3D7_1400500","CZT99710.1","alternate ID","protein_id"
"PF3D7_1400600","XP_001348181.1","alternate ID","RefSeq_peptide"
"PF3D7_1400600","PF14_0006","previous ID","N/A"
"PF3D7_1400600","RIF-A","synonym","N/A"
"PF3D7_1400600","RIF","name","N/A"
"PF3D7_1400600","Q8IM82","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400600","XM_001348145.1","alternate ID","RefSeq_dna"
"PF3D7_1400600","CZT99711.1","alternate ID","protein_id"
"PF3D7_1400600","UPI00000849CC","alternate ID","UniParc"
"PF3D7_1400700","XP_001348182.1","alternate ID","RefSeq_peptide"
"PF3D7_1400700","UPI00000849CD","alternate ID","UniParc"
"PF3D7_1400700","Q2XR35","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400700","Q8IM81","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400700","XM_001348146.1","alternate ID","RefSeq_dna"
"PF3D7_1400700","Q2XR36","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400700","CZT99712.1","alternate ID","protein_id"
"PF3D7_1400700","PF14_0007","previous ID","N/A"
"PF3D7_1400700","Q2XR34","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400800","RIF-B","synonym","N/A"
"PF3D7_1400800","UPI00000849CE","alternate ID","UniParc"
"PF3D7_1400800","XM_001348147.1","alternate ID","RefSeq_dna"
"PF3D7_1400800","PF14_0008","previous ID","N/A"
"PF3D7_1400800","RIF","name","N/A"
"PF3D7_1400800","XP_001348183.1","alternate ID","RefSeq_peptide"
"PF3D7_1400800","Q8IM80","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1400800","CZT99713.1","alternate ID","protein_id"
"PF3D7_1400900","PF14_0009","previous ID","N/A"
"PF3D7_1401000","CZT99715.1","alternate ID","protein_id"
"PF3D7_1401000","UPI00000849D0","alternate ID","UniParc"
"PF3D7_1401000","PF14_0010","previous ID","N/A"
"PF3D7_1401000","GBPH","name","N/A"
"PF3D7_1401000","Q8IM78","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401000","XP_001348185.1","alternate ID","RefSeq_peptide"
"PF3D7_1401000","XM_001348149.1","alternate ID","RefSeq_dna"
"PF3D7_1401100","Q8IM77","alternate ID","Uniprot/SWISSPROT"
"PF3D7_1401100","XM_001348150.2","alternate ID","RefSeq_dna"
"PF3D7_1401100","PF14_0013","previous ID","N/A"
"PF3D7_1401100","A0A144A181","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401100","UPI0001B14C51","alternate ID","UniParc"
"PF3D7_1401100","CZT99717.1","alternate ID","protein_id"
"PF3D7_1401100","XP_001348186.2","alternate ID","RefSeq_peptide"
"PF3D7_1401100","AAN36625.2","alternate ID","protein_id"
"PF3D7_1401100","A8IJP","name","N/A"
"PF3D7_1401200","UPI00000849D2","alternate ID","UniParc"
"PF3D7_1401200","Q8IM76","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401200","CZT99718.1","alternate ID","protein_id"
"PF3D7_1401200","XP_001348187.1","alternate ID","RefSeq_peptide"
"PF3D7_1401200","PF14_0014","previous ID","N/A"
"PF3D7_1401200","XM_001348151.1","alternate ID","RefSeq_dna"
"PF3D7_1401300","PAP","synonym","N/A"
"PF3D7_1401300","UPI00000849D3","alternate ID","UniParc"
"PF3D7_1401300","XP_001348188.1","alternate ID","RefSeq_peptide"
"PF3D7_1401300","EH2","name","N/A"
"PF3D7_1401300","XM_001348152.1","alternate ID","RefSeq_dna"
"PF3D7_1401300","PF14_0015","previous ID","N/A"
"PF3D7_1401300","Q8IM75","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401300","CZT99719.1","alternate ID","protein_id"
"PF3D7_1401400","Q9NFH2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401400","PF14_0016","previous ID","N/A"
"PF3D7_1401400","ETRAMP14","name","N/A"
"PF3D7_1401400","UPI0000083D07","alternate ID","UniParc"
"PF3D7_1401400","CZT99720.1","alternate ID","protein_id"
"PF3D7_1401400","Q7KQM5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401400","SEP14","synonym","N/A"
"PF3D7_1401400","XM_001348153.1","alternate ID","RefSeq_dna"
"PF3D7_1401400","XP_001348189.1","alternate ID","RefSeq_peptide"
"PF3D7_1401500","PF14_0017","previous ID","N/A"
"PF3D7_1401500","UPI00000849D4","alternate ID","UniParc"
"PF3D7_1401500","XP_001348190.1","alternate ID","RefSeq_peptide"
"PF3D7_1401500","Q8IM74","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401500","XM_001348154.1","alternate ID","RefSeq_dna"
"PF3D7_1401500","CZT99721.1","alternate ID","protein_id"
"PF3D7_1401600","Q8IM73","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401600","CZT99722.1","alternate ID","protein_id"
"PF3D7_1401600","XM_001348155.2","alternate ID","RefSeq_dna"
"PF3D7_1401600","XP_001348191.2","alternate ID","RefSeq_peptide"
"PF3D7_1401600","PF14_0018","previous ID","N/A"
"PF3D7_1401600","UPI0001B14C52","alternate ID","UniParc"
"PF3D7_1401700","CZT99723.1","alternate ID","protein_id"
"PF3D7_1401700","XP_001348192.1","alternate ID","RefSeq_peptide"
"PF3D7_1401700","XM_001348156.1","alternate ID","RefSeq_dna"
"PF3D7_1401700","Q8IM72","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401700","UPI00000849D6","alternate ID","UniParc"
"PF3D7_1401700","PF14_0019","previous ID","N/A"
"PF3D7_1401800","XM_001348157.1","alternate ID","RefSeq_dna"
"PF3D7_1401800","CK","name","N/A"
"PF3D7_1401800","UPI00000849D7","alternate ID","UniParc"
"PF3D7_1401800","CZT99724.1","alternate ID","protein_id"
"PF3D7_1401800","XP_001348193.1","alternate ID","RefSeq_peptide"
"PF3D7_1401800","3FI8","alternate ID","annotation"
"PF3D7_1401800","6YXS","alternate ID","PDB"
"PF3D7_1401800","6YXT","alternate ID","PDB"
"PF3D7_1401800","PF3D7_1401800","name","annotation"
"PF3D7_1401800","PF14_0020","previous ID","N/A"
"PF3D7_1401800","Q8IM71","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401800","CHEMBL4295891","alternate ID","ChEMBL"
"PF3D7_1401900","XP_001348194.2","alternate ID","RefSeq_peptide"
"PF3D7_1401900","PF3D7_1401900","name","annotation"
"PF3D7_1401900","XM_001348158.2","alternate ID","RefSeq_dna"
"PF3D7_1401900","CZT99725.1","alternate ID","protein_id"
"PF3D7_1401900","UPI0001B14C53","alternate ID","UniParc"
"PF3D7_1401900","1396.t00764","previous ID","N/A"
"PF3D7_1401900","Q8IM70","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1401900","PF14_0022","previous ID","N/A"
"PF3D7_1401900","PF14_0021","previous ID","N/A"
"PF3D7_1402000","1396.t00764","previous ID","N/A"
"PF3D7_1402000","00190+3.6.1.1","alternate ID","KEGG_Enzyme"
"PF3D7_1402000","UPI0001B14C54","alternate ID","UniParc"
"PF3D7_1402000","PF14_0022","previous ID","N/A"
"PF3D7_1402000","CZT99726.1","alternate ID","protein_id"
"PF3D7_1402000","PF14_0021","previous ID","N/A"
"PF3D7_1402000","XP_001348195.2","alternate ID","RefSeq_peptide"
"PF3D7_1402000","XM_001348159.2","alternate ID","RefSeq_dna"
"PF3D7_1402000","Q8IM69","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1402100","XP_001348196.1","alternate ID","RefSeq_peptide"
"PF3D7_1402100","PF3D7_1402100","name","annotation"
"PF3D7_1402100","XM_001348160.1","alternate ID","RefSeq_dna"
"PF3D7_1402100","PF14_0023","previous ID","N/A"
"PF3D7_1402100","UPI00000849DA","alternate ID","UniParc"
"PF3D7_1402100","CZT99727.1","alternate ID","protein_id"
"PF3D7_1402100","Q8IM68","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1402200","CZT99728.1","alternate ID","protein_id"
"PF3D7_1402200","XP_001348197.1","alternate ID","RefSeq_peptide"
"PF3D7_1402200","Q8IM67","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1402200","PF3D7_1402200","name","annotation"
"PF3D7_1402200","XM_001348161.1","alternate ID","RefSeq_dna"
"PF3D7_1402200","ApiCOX19","name","N/A"
"PF3D7_1402200","PF14_0024","previous ID","N/A"
"PF3D7_1402200","UPI00000849DB","alternate ID","UniParc"
"PF3D7_1402300","RPN6","name","N/A"
"PF3D7_1402300","XP_001348198.1","alternate ID","RefSeq_peptide"
"PF3D7_1402300","Q8IM66","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1402300","CZT99729.1","alternate ID","protein_id"
"PF3D7_1402300","XM_001348162.1","alternate ID","RefSeq_dna"
"PF3D7_1402300","PF14_0025","previous ID","N/A"
"PF3D7_1402300","UPI00000849DC","alternate ID","UniParc"
"PF3D7_1402400","UPI00000849DD","alternate ID","UniParc"
"PF3D7_1402400","XM_001348163.1","alternate ID","RefSeq_dna"
"PF3D7_1402400","PF3D7_1402400","name","annotation"
"PF3D7_1402400","CZT99730.1","alternate ID","protein_id"
"PF3D7_1402400","Q8IM65","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1402400","PF14_0026","previous ID","N/A"
"PF3D7_1402400","XP_001348199.1","alternate ID","RefSeq_peptide"
"PF3D7_1402500","PF14_0027","previous ID","N/A"
"PF3D7_1402500","XP_001348200.1","alternate ID","RefSeq_peptide"
"PF3D7_1402500","Q8IM64","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1402500","CZT99731.1","alternate ID","protein_id"
"PF3D7_1402500","XM_001348164.1","alternate ID","RefSeq_dna"
"PF3D7_1402500","PF3D7_1402500","name","annotation"
"PF3D7_1402500","UPI00000849DE","alternate ID","UniParc"
"PF3D7_1402550","RF01597","alternate ID","annotation"
"PF3D7_1402600","PF3D7_14_snoR22.1","previous ID","N/A"
"PF3D7_1402600","RF01597","alternate ID","annotation"
"PF3D7_1402600","PF3D7_14_snoR22","previous ID","N/A"
"PF3D7_1402700","SR140","name","N/A"
"PF3D7_1402700","CZT99732.1","alternate ID","protein_id"
"PF3D7_1402700","PF3D7_1402700","name","annotation"
"PF3D7_1402700","PF14_0028","previous ID","N/A"
"PF3D7_1402700","UPI0003E3FE94","alternate ID","UniParc"
"PF3D7_1402700","A0A144A0W9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1402800","UPI0001B14C55","alternate ID","UniParc"
"PF3D7_1402800","XP_001348202.2","alternate ID","RefSeq_peptide"
"PF3D7_1402800","PF14_0029","previous ID","N/A"
"PF3D7_1402800","Q8IM62","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1402800","XM_001348166.2","alternate ID","RefSeq_dna"
"PF3D7_1402800","CZT99733.1","alternate ID","protein_id"
"PF3D7_1402900","PF3D7_1402900","name","annotation"
"PF3D7_1402900","XM_002585401.1","alternate ID","RefSeq_dna"
"PF3D7_1402900","XP_002585447.1","alternate ID","RefSeq_peptide"
"PF3D7_1402900","PF14_0029a","previous ID","N/A"
"PF3D7_1402900","CZT99734.1","alternate ID","protein_id"
"PF3D7_1402900","UPI0001B14C56","alternate ID","UniParc"
"PF3D7_1402900","C6S3H1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403000","CZT99735.1","alternate ID","protein_id"
"PF3D7_1403000","PF14_0030","previous ID","N/A"
"PF3D7_1403000","XM_001348167.2","alternate ID","RefSeq_dna"
"PF3D7_1403000","Q8IM61","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403000","XP_001348203.2","alternate ID","RefSeq_peptide"
"PF3D7_1403000","UPI0001B14C57","alternate ID","UniParc"
"PF3D7_1403100","UPI0001B14C58","alternate ID","UniParc"
"PF3D7_1403100","PF14_0031a","previous ID","N/A"
"PF3D7_1403100","XP_002585448.1","alternate ID","RefSeq_peptide"
"PF3D7_1403100","CND1","synonym","N/A"
"PF3D7_1403100","CZT99736.1","alternate ID","protein_id"
"PF3D7_1403100","XM_002585402.1","alternate ID","RefSeq_dna"
"PF3D7_1403100","C6S3H2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403100","CAPD2","name","N/A"
"PF3D7_1403200","PF14_0031b","previous ID","N/A"
"PF3D7_1403200","C6S3H3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403200","XM_002585403.1","alternate ID","RefSeq_dna"
"PF3D7_1403200","PF14_0031","previous ID","N/A"
"PF3D7_1403200","CZT99737.1","alternate ID","protein_id"
"PF3D7_1403200","XP_002585449.1","alternate ID","RefSeq_peptide"
"PF3D7_1403200","UPI0001B14C59","alternate ID","UniParc"
"PF3D7_1403300","XM_001348168.2","alternate ID","RefSeq_dna"
"PF3D7_1403300","PF14_0031","previous ID","N/A"
"PF3D7_1403300","Q8IM60","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403300","UPI0001B14C5A","alternate ID","UniParc"
"PF3D7_1403300","XP_001348204.2","alternate ID","RefSeq_peptide"
"PF3D7_1403300","CZT99738.1","alternate ID","protein_id"
"PF3D7_1403300","PF3D7_1403300","name","annotation"
"PF3D7_1403400","A0A144A137","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403400","CZT99739.1","alternate ID","protein_id"
"PF3D7_1403400","PF14_0032","previous ID","N/A"
"PF3D7_1403400","UPI00078E38EC","alternate ID","UniParc"
"PF3D7_1403500","PF14_0810","previous ID","N/A"
"PF3D7_1403500","XM_002585404.1","alternate ID","RefSeq_dna"
"PF3D7_1403500","CZT99740.1","alternate ID","protein_id"
"PF3D7_1403500","PF3D7_1403500","name","annotation"
"PF3D7_1403500","C6S3H4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403500","UPI0001B14C5C","alternate ID","UniParc"
"PF3D7_1403500","XP_002585450.1","alternate ID","RefSeq_peptide"
"PF3D7_1403600","CZT99741.1","alternate ID","protein_id"
"PF3D7_1403600","XM_001348170.2","alternate ID","RefSeq_dna"
"PF3D7_1403600","UPI0001B14C5D","alternate ID","UniParc"
"PF3D7_1403600","PF14_0033","previous ID","N/A"
"PF3D7_1403600","XP_001348206.2","alternate ID","RefSeq_peptide"
"PF3D7_1403600","Q8IM58","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403600","SEL1","name","N/A"
"PF3D7_1403700","XP_001348207.2","alternate ID","RefSeq_peptide"
"PF3D7_1403700","XM_001348171.2","alternate ID","RefSeq_dna"
"PF3D7_1403700","PF3D7_1403700","name","annotation"
"PF3D7_1403700","UPI0001B14C5E","alternate ID","UniParc"
"PF3D7_1403700","CZT99742.1","alternate ID","protein_id"
"PF3D7_1403700","TRAM","name","N/A"
"PF3D7_1403700","PF14_0034","previous ID","N/A"
"PF3D7_1403700","Q8IM57","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403800","XP_001348208.2","alternate ID","RefSeq_peptide"
"PF3D7_1403800","CZT99743.1","alternate ID","protein_id"
"PF3D7_1403800","PF3D7_1403800","name","annotation"
"PF3D7_1403800","UPI0001B14C45","alternate ID","UniParc"
"PF3D7_1403800","MISFIT","name","N/A"
"PF3D7_1403800","XM_001348172.2","alternate ID","RefSeq_dna"
"PF3D7_1403800","Q8IM56","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403800","PF14_0035","previous ID","N/A"
"PF3D7_1403900","XP_001348209.2","alternate ID","RefSeq_peptide"
"PF3D7_1403900","CSTP1","synonym","N/A"
"PF3D7_1403900","CZT99744.1","alternate ID","protein_id"
"PF3D7_1403900","PF14_0036","previous ID","N/A"
"PF3D7_1403900","CPPED1","name","N/A"
"PF3D7_1403900","XM_001348173.2","alternate ID","RefSeq_dna"
"PF3D7_1403900","Q8IM55","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1403900","UPI0001B14C46","alternate ID","UniParc"
"PF3D7_1404000","PF3D7_1404000","name","annotation"
"PF3D7_1404000","PF14_0037","previous ID","N/A"
"PF3D7_1404000","XP_001348210.1","alternate ID","RefSeq_peptide"
"PF3D7_1404000","UPI00000849E8","alternate ID","UniParc"
"PF3D7_1404000","RPB4","name","N/A"
"PF3D7_1404000","XM_001348174.1","alternate ID","RefSeq_dna"
"PF3D7_1404000","Q8IM54","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1404000","CZT99745.1","alternate ID","protein_id"
"PF3D7_1404100","CZT99746.1","alternate ID","protein_id"
"PF3D7_1404100","PF14_0038","previous ID","N/A"
"PF3D7_1404100","XP_001348211.1","alternate ID","RefSeq_peptide"
"PF3D7_1404100","XM_001348175.1","alternate ID","RefSeq_dna"
"PF3D7_1404100","Q8IM53","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1404100","UPI00000849E9","alternate ID","UniParc"
"PF3D7_1404100","1WEJ","alternate ID","N/A"
"PF3D7_1404100","PF3D7_1404100","name","annotation"
"PF3D7_1404200","XM_001348176.1","alternate ID","RefSeq_dna"
"PF3D7_1404200","PF3D7_1404200","name","annotation"
"PF3D7_1404200","Q8IM52","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1404200","CZT99747.1","alternate ID","protein_id"
"PF3D7_1404200","PF14_0039","previous ID","N/A"
"PF3D7_1404200","UPI00000849EA","alternate ID","UniParc"
"PF3D7_1404200","XP_001348212.1","alternate ID","RefSeq_peptide"
"PF3D7_1404300","XP_001348213.1","alternate ID","RefSeq_peptide"
"PF3D7_1404300","Q8IM51","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1404300","PF3D7_1404300","name","annotation"
"PF3D7_1404300","UPI00000849EB","alternate ID","UniParc"
"PF3D7_1404300","XM_001348177.1","alternate ID","RefSeq_dna"
"PF3D7_1404300","SOAP","name","N/A"
"PF3D7_1404300","PF14_0040","previous ID","N/A"
"PF3D7_1404300","CZT99748.1","alternate ID","protein_id"
"PF3D7_1404400","PF14_0041","previous ID","N/A"
"PF3D7_1404400","Q8IM50","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1404400","CZT99749.1","alternate ID","protein_id"
"PF3D7_1404400","XM_001348178.1","alternate ID","RefSeq_dna"
"PF3D7_1404400","UPI00000849EC","alternate ID","UniParc"
"PF3D7_1404400","PF3D7_1404400","name","annotation"
"PF3D7_1404400","XP_001348214.1","alternate ID","RefSeq_peptide"
"PF3D7_1404500","CZT99750.1","alternate ID","protein_id"
"PF3D7_1404500","XP_001348215.1","alternate ID","RefSeq_peptide"
"PF3D7_1404500","XM_001348179.1","alternate ID","RefSeq_dna"
"PF3D7_1404500","Q8IM49","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1404500","PF3D7_1404500","name","annotation"
"PF3D7_1404500","PF14_0042","previous ID","N/A"
"PF3D7_1404500","UPI00000849ED","alternate ID","UniParc"
"PF3D7_1404500","RRP5","name","N/A"
"PF3D7_1404600","A0A144A0Z1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1404600","A0A144A236","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1404600","Q7Z1B9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_1404600","UPI00078B6B80","alternate ID","UniParc"
